-rw-r--r-- 1 root root 2.3M Oct 14 17:58 /var/backups/dpkg.status.0
-rw-r--r-- 1 root root 2.3M Nov 17  2017 /lib/firmware/iwlwifi-8265-21.ucode
-rw-r--r-- 1 root root 2.3M Nov 17  2017 /lib/firmware/iwlwifi-8000C-21.ucode
-rw-r--r-- 1 root root 2.3M May 10 16:13 /usr/lib/gnome-shell/libgnome-shell.so
-rw-r--r-- 1 root root 2.3M Mar 30  2017 /lib/firmware/iwlwifi-8000C-16.ucode
-rw-r--r-- 1 root root 2.3M Mar 28  2018 /usr/lib/x86_64-linux-gnu/libwx_gtk3u_stc-3.0.so.0.4.0
-rw-r--r-- 1 root root 2.3M Mar 28  2018 /usr/lib/x86_64-linux-gnu/libwx_gtk2u_stc-3.0.so.0.4.0
-rw-r--r-- 1 root root 2.3M Mar 18  2019 /usr/share/grub/unicode.pf2
-rw-r--r-- 1 root root 2.3M Jun 14 09:55 /boot/grub/fonts/unicode.pf2
-rw-r--r-- 1 root root 2.3M Jun 14 09:54 /boot/grub/unicode.pf2
-rw-r--r-- 1 root root 2.3M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/rxjava-2.2.8.jar
-rw-r--r-- 1 root root 2.3M Feb 27  2019 /usr/lib/x86_64-linux-gnu/libcrypto.so.1.0.0
-rw-r--r-- 1 root root 2.3M Feb 27  2019 /usr/lib/charles-proxy/guava-19.0.jar
-rw-r--r-- 1 root root 2.3M Feb 17  2018 /usr/lib/x86_64-linux-gnu/libvpx.so.5.0.0
-rw-r--r-- 1 root root 2.3M Dec  6  2017 /lib/firmware/iwlwifi-8265-31.ucode
-rw-r--r-- 1 root root 2.3M Dec  6  2017 /lib/firmware/iwlwifi-8000C-31.ucode
-rw-r--r-- 1 root root 2.3M Dec 19  2015 /usr/share/java/guava.jar
-rw-r--r-- 1 root root 2.3M Apr 16  2018 /usr/share/nmap/nmap-service-probes
-rw-r--r-- 1 root root 2.3M Apr 12  2018 /usr/share/backgrounds/Ross_Jones_Rockpool_(Sydney)_by_Chris_Carignan.jpg
-rwxr-xr-x 1 root root 2.2M Sep 17 17:15 /sbin/wpa_supplicant
-rwxr-xr-x 1 root root 2.2M May 31 16:40 /usr/bin/Xwayland
-rwxr-xr-x 1 root root 2.2M Apr 17  2018 /lib32/libpthread-2.27.so
-rw-r--r-- 1 root root 2.2M Dec  6  2017 /lib/firmware/iwlwifi-8265-27.ucode
-rw-r--r-- 1 root root 2.2M Dec  6  2017 /lib/firmware/iwlwifi-8000C-27.ucode
-rw-r--r-- 1 root root 2.2M Aug  7 20:13 /usr/lib/x86_64-linux-gnu/libdns.so.1100.1.1
-rw-r--r-- 1 root root 2.2M Aug  7 20:13 /usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.1100.1.1
-rw-r--r-- 1 root root 2.2M Aug  7 20:13 /lib/x86_64-linux-gnu/libdns-export.so.1100.1.1
-rw-r----- 1 syslog adm 2.2M Sep 17 15:08 /var/log/ufw.log.1
-rwxr-xr-x 1 root root 2.1M Nov 19  2018 /usr/bin/perl5.26.1
-rwxr-xr-x 1 root root 2.1M Nov 19  2018 /usr/bin/perl
-rwxr-xr-x 1 root root 2.1M May 10 16:13 /usr/lib/gnome-shell/gnome-shell-portal-helper
-rwxr-xr-x 1 root root 2.1M May 10 16:13 /usr/bin/gnome-shell-extension-prefs
-rwxr-xr-x 1 root root 2.1M Jul 12 14:10 /usr/lib/snapd/snap-seccomp
-rw-r--r-- 1 root root 2.1M Jul  6  2018 /usr/lib/x86_64-linux-gnu/libxapian.so.30.4.0
-rw-r--r-- 1 root root 2.1M Jul 12 18:00 /lib/firmware/iwlwifi-8000C-22.ucode
-rw-r--r-- 1 root root 2.1M Feb  8  2019 /usr/lib/x86_64-linux-gnu/libX11.a
-rw-r--r-- 1 root root 2.1M Dec 10  2017 /usr/lib/x86_64-linux-gnu/libfftw3.so.3.5.7
-rw-r--r-- 1 root root 2.1M Dec 10  2017 /usr/lib/x86_64-linux-gnu/libfftw3f.so.3.5.7
-rwxr-xr-x 1 root root 2.0M Mar  7  2019 /bin/busybox
-rwxr-xr-x 1 root root 2.0M Dec 18  2017 /usr/lib/mysql-workbench/mysql-workbench-bin
-rwxr-xr-x 1 root root 2.0M Apr 17  2018 /lib/x86_64-linux-gnu/libc-2.27.so
-rw-r--r-- 1 root root 2.0M Oct 15 11:24 /var/cache/snapd/commands.db
-rw-r--r-- 1 root root 2.0M Nov  9  2017 /usr/share/java/wagon-http-shaded-3.0.0.jar
-rw-r--r-- 1 root root 2.0M Nov 19  2018 /usr/lib/x86_64-linux-gnu/libperl.so.5.26.1
-rw-r--r-- 1 root root 2.0M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/aapt-proto-jarjar.jar
-rwxr-xr-x 1 root root 1.9M Apr  3  2018 /usr/bin/gnuplot-qt
-rwxr-xr-x 1 root root 1.9M Apr 17  2018 /lib/i386-linux-gnu/libc-2.27.so
-rwxr-xr-x 1 root root 1.9M Apr 17  2018 /lib32/libc-2.27.so
-rw-r--r-- 1 root root 1.9M Nov 28  2017 /usr/lib/x86_64-linux-gnu/libwps-0.4.so.4.0.8
-rw-r--r-- 1 root root 1.9M May  8 21:23 /usr/lib/x86_64-linux-gnu/libgfortran.so.4.0.0
-rw-r--r-- 1 root root 1.9M Mar  5  2018 /usr/lib/x86_64-linux-gnu/libetonyek-0.1.so.1.0.7
-rw-r--r-- 1 root root 1.9M Mar 28  2018 /usr/lib/x86_64-linux-gnu/libwx_gtk3u_adv-3.0.so.0.4.0
-rw-r--r-- 1 root root 1.9M Mar 28  2018 /usr/lib/x86_64-linux-gnu/libwx_gtk2u_adv-3.0.so.0.4.0
-rw-r--r-- 1 root root 1.9M Jul 17  2018 /usr/lib/x86_64-linux-gnu/libguile-2.0.so.22.8.1
-rw-r--r-- 1 root root 1.9M Dec 18  2017 /usr/lib/mysql-workbench/libsqlparser.so.6.3.8
-rw-r--r-- 1 root root 1.9M Aug 12 15:34 /opt/Postman/app/LICENSES.chromium.html
-rw-r--r-- 1 root root 1.9M Apr 12  2018 /usr/share/backgrounds/Spices_in_Athens_by_Makis_Chourdakis.jpg
-rw-r--r-- 1 root root 1.9M Apr 12  2018 /usr/share/backgrounds/Cathédrale_Marie-Rheine-du-Monde_by_Thierry_Pon.jpg
-rw-r----- 1 rabbitmq rabbitmq 1.9M Oct 10 10:22 /var/lib/rabbitmq/erl_crash.dump
-rwxr-xr-x 1 root root 1.8M Jun 13 11:38 /usr/bin/qemu-img
-rwxr-xr-x 1 root root 1.8M Aug 28 23:18 /usr/lib/gnome-initial-setup/gnome-initial-setup
-rwxr-xr-x 1 root root 1.8M Aug 17 03:50 /usr/lib/git-core/git-remote-http
-rwxr-xr-x 1 root root 1.8M Aug 17 03:50 /usr/lib/git-core/git-http-push
-rw-r--r-- 1 root root 1.8M Sep  3 15:35 /usr/lib/x86_64-linux-gnu/libapt-pkg.so.5.0.2
-rw-r--r-- 1 root root 1.8M Sep  2 18:02 /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.9
-rw-r--r-- 1 root root 1.8M Oct  3 00:52 /usr/lib/firefox/libmozavcodec.so
-rw-r--r-- 1 root root 1.8M Mar 30  2017 /lib/firmware/phanfw.bin
-rw-r--r-- 1 root root 1.8M Mar 23  2018 /usr/lib/x86_64-linux-gnu/libicuuc.so.60.2
-rw-r--r-- 1 root root 1.8M Jul 23 11:44 /opt/idea-IC-192.5728.98/lib/openapi.jar
-rw-r--r-- 1 root root 1.8M Jan 28  2016 /usr/lib/memtest86+/memtest86+.iso
-rw-r--r-- 1 root root 1.8M Apr 24  2018 /lib/firmware/iwlwifi-8265-22.ucode
-rw-r--r-- 1 root root 1.8M Apr 12  2018 /usr/share/backgrounds/El_Haouaria_by_Nusi_Nusi.jpg
-rw-r--r-- 1 root root 1.8M Apr 10  2019 /usr/lib/x86_64-linux-gnu/libicuuc.so.64.1
-rwxr-xr-x 1 root root 1.7M Sep 20 15:05 /usr/lib/chromium-browser/nasm
-rwxr-xr-x 1 root root 1.7M May  8 13:44 /usr/bin/x86_64-linux-gnu-ld.bfd
-rwxr-xr-x 1 root root 1.7M Mar  6  2019 /usr/bin/nautilus-desktop
-rwxr-xr-x 1 root root 1.7M Mar  6  2019 /usr/bin/nautilus
-rwxr-xr-x 1 root root 1.7M Jun 13 11:38 /usr/bin/qemu-nbd
-rwxr-xr-x 1 root root 1.7M Jun 13 11:38 /usr/bin/qemu-io
-rwxr-xr-x 1 root root 1.7M Aug 17 03:50 /usr/lib/git-core/git-sh-i18n--envsubst
-rwxr-xr-x 1 root root 1.7M Aug 17 03:50 /usr/lib/git-core/git-shell
-rwxr-xr-x 1 root root 1.7M Aug 17 03:50 /usr/lib/git-core/git-remote-testsvn
-rwxr-xr-x 1 root root 1.7M Aug 17 03:50 /usr/lib/git-core/git-imap-send
-rwxr-xr-x 1 root root 1.7M Aug 17 03:50 /usr/lib/git-core/git-http-fetch
-rwxr-xr-x 1 root root 1.7M Aug 17 03:50 /usr/lib/git-core/git-http-backend
-rwxr-xr-x 1 root root 1.7M Aug 17 03:50 /usr/lib/git-core/git-fast-import
-rwxr-xr-x 1 root root 1.7M Aug 17 03:50 /usr/lib/git-core/git-daemon
-rwxr-xr-x 1 root root 1.7M Aug 17 03:50 /usr/lib/git-core/git-credential-store
-rwxr-xr-x 1 root root 1.7M Aug 17 03:50 /usr/lib/git-core/git-credential-cache--daemon
-rwxr-xr-x 1 root root 1.7M Aug 17 03:50 /usr/lib/git-core/git-credential-cache
-rwxr-xr-x 1 root root 1.7M Aug 17 03:50 /usr/bin/git-shell
-rw-r--r-- 1 root root 1.7M May  8 13:44 /usr/lib/x86_64-linux-gnu/libopcodes-2.30-system.so
-rw-r--r-- 1 root root 1.7M Mar 30  2017 /lib/firmware/iwlwifi-8000C-13.ucode
-rw-r--r-- 1 root root 1.7M Mar 28  2018 /usr/lib/x86_64-linux-gnu/libwx_gtk3u_richtext-3.0.so.0.4.0
-rw-r--r-- 1 root root 1.7M Mar 28  2018 /usr/lib/x86_64-linux-gnu/libwx_gtk2u_richtext-3.0.so.0.4.0
-rw-r--r-- 1 root root 1.7M Mar 19  2018 /usr/lib/x86_64-linux-gnu/libexempi.so.3.4.5
-rw-r--r-- 1 root root 1.7M Jun  4 15:29 /lib/x86_64-linux-gnu/liblvm2app.so.2.2
-rw-r--r-- 1 root root 1.7M Jun  3 19:03 /usr/lib/x86_64-linux-gnu/libdb-5.3.so
-rw-r--r-- 1 root root 1.7M Jun 13  2018 /usr/share/libgweather/Locations.xml
-rw-r--r-- 1 root root 1.7M Jul  4 00:20 /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.5600.4
-rw-r--r-- 1 root root 1.7M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/spellchecker.jar
-rw-r--r-- 1 root root 1.7M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/gherkin-2.12.2.jar
-rw-r--r-- 1 root root 1.7M Feb 22  2018 /usr/lib/x86_64-linux-gnu/libtcl8.6.so
-rw-r--r-- 1 root root 1.7M Aug 12 15:34 /opt/Postman/app/v8_context_snapshot.bin
-rw-r--r-- 1 root root 1.7M Apr 17  2018 /lib/x86_64-linux-gnu/libm-2.27.so
-rw-r--r-- 1 root root 1.7M Apr  1  2018 /usr/lib/x86_64-linux-gnu/libgiomm-2.4.so.1.3.0
-rwxr-xr-x 1 root root 1.6M Sep  5 09:29 /lib/systemd/systemd-networkd
-rwxr-xr-x 1 root root 1.6M Sep  5 09:29 /lib/systemd/systemd
-rwxr-xr-x 1 root root 1.6M Aug 12  2016 /usr/bin/pnm2ppa
-rw-rw-r-- 1 raki raki 1.6M Sep  9 15:39 /home/raki/TCO_DETAILS.pkl
-rw-r--r-- 1 root root 1.6M Oct  9  2017 /usr/lib/x86_64-linux-gnu/libdjvulibre.so.21.6.0
-rw-r--r-- 1 root root 1.6M May  8 21:21 /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.25
-rw-r--r-- 1 root root 1.6M May  8 21:21 /usr/lib/i386-linux-gnu/libstdc++.so.6.0.25
-rw-r--r-- 1 root root 1.6M Mar  9  2018 /usr/lib/x86_64-linux-gnu/libisl.so.19.0.0
-rw-r--r-- 1 root root 1.6M Mar  1  2018 /usr/lib/x86_64-linux-gnu/libgeos-3.6.2.so
-rw-r--r-- 1 root root 1.6M Jun 20 16:29 /usr/lib/x86_64-linux-gnu/libQt5Network.so.5.9.5
-rw-r--r-- 1 root root 1.6M Jan 28  2018 /lib/udev/hwdb.d/20-OUI.hwdb
-rw-r--r-- 1 root root 1.6M Feb 20  2018 /usr/lib/x86_64-linux-gnu/libdap.so.25.0.1
-rw-r--r-- 1 root root 1.6M Dec 22  2016 /usr/lib/x86_64-linux-gnu/libclucene-core.so.2.3.3.4
-rwxr-xr-x 1 root root 1.5M Sep  5 09:29 /usr/bin/systemd-analyze
-rwxr-xr-x 1 root root 1.5M Sep 27  2018 /sbin/apparmor_parser
-rwxr-xr-x 1 root root 1.5M Jul 12 18:00 /lib/firmware/qed/qed_init_values-8.30.12.0.bin
-rw-r--r-- 1 root root 1.5M Sep 12 22:30 /usr/src/linux-headers-5.0.0-29-generic/Module.symvers
-rw-r--r-- 1 root root 1.5M Oct 30  2018 /usr/lib/libreoffice/CREDITS.fodt
-rw-r--r-- 1 root root 1.5M Oct 26  2017 /usr/lib/x86_64-linux-gnu/libcmis-0.5.so.5.0.0
-rw-r--r-- 1 root root 1.5M Oct  1 03:53 /usr/src/linux-headers-5.0.0-31-generic/Module.symvers
-rw-r--r-- 1 root root 1.5M Mar 30  2017 /lib/firmware/i6050-fw-usb-1.5.sbcf
-rw-r--r-- 1 root root 1.5M Mar 26  2018 /usr/lib/x86_64-linux-gnu/librhythmbox-core.so.10.0.0
-rw-r--r-- 1 root root 1.5M Mar 21  2019 /usr/lib/x86_64-linux-gnu/libunistring.so.2.1.0
-rw-r--r-- 1 root root 1.5M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/json.jar
-rw-r--r-- 1 root root 1.5M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/jna.jar
-rw-r--r-- 1 root root 1.5M Jan 30  2018 /usr/lib/libBLT.2.5.so.8.6
-rw-r--r-- 1 root root 1.5M Jan  1  2018 /usr/lib/x86_64-linux-gnu/libplot.so.2.2.4
-rw-r--r-- 1 root root 1.5M Feb 27  2019 /usr/lib/charles-proxy/jfreechart-1.0.19.jar
-rw-r--r-- 1 root root 1.5M Aug 21 03:02 /usr/src/linux-headers-5.0.0-27-generic/Module.symvers
-rw-r--r-- 1 root root 1.5M Aug 17  2017 /usr/lib/x86_64-linux-gnu/libsamplerate.so.0.1.8
-rw-r----- 1 syslog adm 1.5M Oct 14 09:59 /var/log/kern.log.1
-rwxr-xr-x 1 root root 1.4M Sep 20 15:05 /usr/lib/chromium-browser/torque
-rwxr-xr-x 1 root root 1.4M May  6 19:39 /usr/sbin/ModemManager
-rwxr-xr-x 1 root root 1.4M Jul 12 18:00 /lib/firmware/qed/qed_init_values-8.10.9.0.bin
-rwxr-xr-x 1 root root 1.4M Apr 11  2018 /usr/bin/strace
-rw-rw-r-- 1 raki raki 1.4M Sep 10 16:21 /home/raki/Downloads/Ocsinventory-Unix-Agent-2.4.2.tar.gz
-rw-r--r-- 1 root root 1.4M Sep  7 05:29 /usr/lib/x86_64-linux-gnu/libnetsnmpmibs.so.30.0.3
-rw-r--r-- 1 root root 1.4M Nov 17  2017 /lib/firmware/iwlwifi-7265D-21.ucode
-rw-r--r-- 1 root root 1.4M Nov 17  2017 /lib/firmware/iwlwifi-7265D-17.ucode
-rw-r--r-- 1 root root 1.4M Nov 17  2017 /lib/firmware/iwlwifi-3168-21.ucode
-rw-r--r-- 1 root root 1.4M May  8 21:23 /usr/lib/x86_64-linux-gnu/libasan.so.4.0.0
-rw-r--r-- 1 root root 1.4M May  7 22:35 /usr/lib/x86_64-linux-gnu/libmutter-2.so.0.0.0
-rw-r--r-- 1 root root 1.4M May 28 22:48 /usr/lib/x86_64-linux-gnu/libgnutls.so.30.14.10
-rw-r--r-- 1 root root 1.4M May 23  2016 /usr/lib/x86_64-linux-gnu/libQtNetwork.so.4.8.7
-rw-r--r-- 1 root root 1.4M Mar 30  2017 /lib/firmware/iwlwifi-7265D-16.ucode
-rw-r--r-- 1 root root 1.4M Mar 25  2018 /usr/lib/x86_64-linux-gnu/libtk8.6.so
-rw-r--r-- 1 root root 1.4M Mar 15  2018 /usr/share/GeoIP/GeoIP.dat
-rw-r--r-- 1 root root 1.4M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/xercesImpl-2.12.0.jar
-rw-r--r-- 1 root root 1.4M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/swingx-core-1.6.2-2.jar
-rw-r--r-- 1 root root 1.4M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/randomForestRegressor-0.0.11.jar
-rw-r--r-- 1 root root 1.4M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/pty4j-0.9.4.jar
-rw-r--r-- 1 root root 1.4M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/protobuf-java-3.5.1.jar
-rw-r--r-- 1 root root 1.4M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/platform-util-ui.jar
-rw-r--r-- 1 root root 1.4M Feb  5  2018 /usr/lib/x86_64-linux-gnu/libewf.so.2.0.0
-rw-r--r-- 1 root root 1.4M Dec 19  2017 /usr/lib/x86_64-linux-gnu/libclutter-1.0.so.0.2600.2
-rw-r----- 1 syslog adm 1.4M Oct  1 14:07 /var/log/syslog.5.gz
-rwxr-xr-x 1 root root 1.3M Jun 14 23:32 /usr/bin/sqlite3
-rwxr-xr-x 1 root root 1.3M Jan 27  2018 /usr/bin/supermin
-rw-r--r-- 1 root root 1.3M Sep  5 06:31 /lib/modules/5.0.0-27-generic/modules.alias.bin
-rw-r--r-- 1 root root 1.3M Sep  5 06:31 /lib/modules/5.0.0-27-generic/modules.alias
-rw-r--r-- 1 root root 1.3M Sep 20 09:40 /lib/modules/5.0.0-29-generic/modules.alias.bin
-rw-r--r-- 1 root root 1.3M Sep 20 09:40 /lib/modules/5.0.0-29-generic/modules.alias
-rw-r--r-- 1 root root 1.3M Oct  4  2016 /usr/share/liblangtag/language-subtag-registry.xml
-rw-r--r-- 1 root root 1.3M Oct 26  2018 /usr/lib/shim/shimx64.efi.signed
-rw-r--r-- 1 root root 1.3M Oct 14 10:05 /lib/modules/5.0.0-31-generic/modules.alias.bin
-rw-r--r-- 1 root root 1.3M Oct 14 10:05 /lib/modules/5.0.0-31-generic/modules.alias
-rw-r--r-- 1 root root 1.3M May  8 13:44 /usr/lib/x86_64-linux-gnu/libbfd-2.30-system.so
-rw-r--r-- 1 root root 1.3M May 28 13:02 /usr/lib/x86_64-linux-gnu/libcamel-1.2.so.61.0.0
-rw-r--r-- 1 root root 1.3M May 23 17:36 /usr/lib/x86_64-linux-gnu/libsamba-errors.so.1
-rw-r--r-- 1 root root 1.3M Mar 30  2017 /lib/firmware/i2400m-fw-usb-1.5.sbcf
-rw-r--r-- 1 root root 1.3M Jul  3 20:04 /usr/lib/x86_64-linux-gnu/libgstreamer-1.0.so.0.1405.0
-rw-r--r-- 1 root root 1.3M Jul 31  2018 /usr/lib/evolution/libevolution-calendar.so.0.0.0
-rw-r--r-- 1 root root 1.3M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/kotlin-stdlib-1.3.31.jar
-rw-r--r-- 1 root root 1.3M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/jackson-databind-2.9.9.jar
-rw-r--r-- 1 root root 1.3M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/configuration-store-impl.jar
-rw-r--r-- 1 root root 1.3M Jul 12 20:24 /lib/firmware/liquidio/lio_410nv_nic.bin
-rw-r--r-- 1 root root 1.3M Jul 12 20:24 /lib/firmware/liquidio/lio_23xx_nic.bin
-rw-r--r-- 1 root root 1.3M Jul 12 20:24 /lib/firmware/liquidio/lio_210nv_nic.bin
-rw-r--r-- 1 root root 1.3M Jul 12 17:46 /usr/lib/x86_64-linux-gnu/libnss3.so
-rw-r--r-- 1 root root 1.3M Jan  1  2018 /usr/lib/x86_64-linux-gnu/libplotter.so.2.2.4
-rw-r--r-- 1 root root 1.3M Feb  8  2019 /usr/lib/x86_64-linux-gnu/libX11.so.6.3.0
-rw-r--r-- 1 root root 1.3M Feb 27  2019 /usr/lib/charles-proxy/protobuf-java-3.3.1.jar
-rw-r--r-- 1 root root 1.3M Feb 25  2018 /lib/x86_64-linux-gnu/libslang.so.2.3.1
-rw-r--r-- 1 root root 1.3M Dec 10  2018 /usr/lib/x86_64-linux-gnu/libfreerdp2.so.2.0.0
-rw-r--r-- 1 root root 1.3M Aug 22  2018 /usr/lib/shim/shimx64.efi
-rw-r--r-- 1 root root 1.3M Aug 22  2018 /usr/lib/shim/mmx64.efi
-rw-r--r-- 1 man man 1.3M Oct 14 17:58 /var/cache/man/index.db
-rw-r----- 1 syslog adm 1.3M Sep 20 20:25 /var/log/ufw.log
-rwxr-xr-x 1 root root 1.2M Sep 20 15:05 /usr/lib/chromium-browser/make_top_domain_list_for_edit_distance
-rw-r--r-- 1 root root 1.2M Sep 18 03:35 /opt/google/chrome/chrome_200_percent.pak
-rw-r--r-- 1 root root 1.2M Oct 14  2017 /usr/lib/x86_64-linux-gnu/libp11-kit.so.0.3.0
-rw-r--r-- 1 root root 1.2M May 30 18:37 /usr/lib/x86_64-linux-gnu/libguestfs.so.0.471.0
-rw-r--r-- 1 root root 1.2M Mar 30  2017 /lib/firmware/iwlwifi-7265-16.ucode
-rw-r--r-- 1 root root 1.2M Mar 30  2017 /lib/firmware/i2400m-fw-usb-1.4.sbcf
-rw-r--r-- 1 root root 1.2M Mar 28  2018 /usr/lib/x86_64-linux-gnu/libsvn_subr-1.so.1.0.0
-rw-r--r-- 1 root root 1.2M Jun 20 23:08 /usr/lib/x86_64-linux-gnu/libMagickWand-6.Q16.so.3.0.0
-rw-r--r-- 1 root root 1.2M Jun 18  2018 /lib/x86_64-linux-gnu/libgcrypt.so.20.2.1
-rw-r--r-- 1 root root 1.2M Jul 23 11:44 /opt/idea-IC-192.5728.98/lib/trove4j.jar
-rw-r--r-- 1 root root 1.2M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/rhino-1.7.10.jar
-rw-r--r-- 1 root root 1.2M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/exception-analyzer-api-1.0.1.jar
-rw-r--r-- 1 root root 1.2M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/completion-ranking-kotlin-0.0.2.jar
-rw-r--r-- 1 root root 1.2M Jul 12 20:24 /lib/firmware/liquidio/lio_210sv_nic.bin
-rw-r--r-- 1 root root 1.2M Jul 12 20:24 /lib/firmware/iwlwifi-7265-17.ucode
-rw-r--r-- 1 root root 1.2M Jul 12 18:00 /lib/firmware/intel/irci_irci_ecr-master_20161208_0213_20170112_1500.bin
-rw-r--r-- 1 root root 1.2M Jan 28  2018 /lib/udev/hwdb.d/20-usb-vendor-model.hwdb
-rw-r--r-- 1 root root 1.2M Jan 24  2019 /usr/lib/x86_64-linux-gnu/libspice-server.so.1.12.4
-rw-r--r-- 1 root root 1.2M Jan 22  2019 /usr/lib/x86_64-linux-gnu/libcairo.so.2.11510.0
-rw-r--r-- 1 root root 1.2M Feb 27  2019 /usr/lib/charles-proxy/rhino-1.7.7.1.jar
-rw-r--r-- 1 root root 1.2M Aug  8  2017 /usr/lib/x86_64-linux-gnu/libfltk.so.1.3
-rw-r--r-- 1 root root 1.2M Aug 28 23:29 /usr/lib/x86_64-linux-gnu/libSDL2-2.0.so.0.8.0
-rw-r--r-- 1 root root 1.2M Aug 28 11:42 /usr/lib/x86_64-linux-gnu/librados.so.2.0.0
-rw-r--r-- 1 root root 1.2M Aug 22  2018 /usr/lib/shim/fbx64.efi
-rw-r--r-- 1 root root 1.2M Apr  6  2019 /opt/sublime_text/Packages/Language - English.sublime-package
-rwxr-xr-x 1 root root 1.1M May 30 18:37 /usr/bin/guestfish
-rwxr-xr-x 1 root root 1.1M May 10  2018 /usr/bin/gnome-keyring-daemon
-rwxr-xr-x 1 root root 1.1M Jun  7 03:58 /bin/bash
-rwxr-xr-x 1 root root 1.1M Jun  6 23:01 /usr/bin/vim.tiny
-rwxr-xr-x 1 root root 1.1M Jun 22  2018 /usr/lib/bluetooth/bluetoothd
-rwxr-xr-x 1 root root 1.1M Jun 14 23:32 /usr/bin/sqldiff
-rwxr-xr-x 1 root root 1.1M Jul 15 00:50 /usr/bin/redis-check-rdb
-rwxr-xr-x 1 root root 1.1M Jul 15 00:50 /usr/bin/redis-check-aof
-rwxr-xr-x 1 root root 1.1M Dec 16  2017 /usr/bin/seahorse
-rwxr-xr-x 1 root root 1.1M Aug 20 18:16 /usr/sbin/nginx
-rwxr-xr-x 1 root root 1.1M Apr  6  2019 /opt/sublime_text/crash_reporter
-rwxr-xr-x 1 root root 1.1M Apr  1  2018 /usr/sbin/tcpdump
-rw-r--r-- 1 root root 1.1M Sep  6 10:57 /usr/lib/x86_64-linux-gnu/libcurl.a
-rw-r--r-- 1 root root 1.1M Sep 20 15:05 /usr/lib/chromium-browser/chrome_200_percent.pak
-rw-r--r-- 1 root root 1.1M Nov 13  2017 /usr/lib/x86_64-linux-gnu/libepoxy.so.0.0.0
-rw-r--r-- 1 root root 1.1M Mar 30  2018 /usr/lib/x86_64-linux-gnu/liborcus-0.13.so.0.0.0
-rw-r--r-- 1 root root 1.1M Mar 30  2017 /lib/firmware/iwlwifi-7260-16.ucode
-rw-r--r-- 1 root root 1.1M Jun 20 16:29 /usr/lib/x86_64-linux-gnu/libQt5XcbQpa.so.5.9.5
-rw-r--r-- 1 root root 1.1M Jun 18  2017 /usr/share/proj/ntv1_can.dat
-rw-r--r-- 1 root root 1.1M Jun 18  2017 /usr/share/proj/alaska
-rw-r--r-- 1 root root 1.1M Jun 14 23:32 /usr/lib/x86_64-linux-gnu/libsqlite3.so.0.8.6
-rw-r--r-- 1 root root 1.1M Jul  4 00:20 /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.5600.4
-rw-r--r-- 1 root root 1.1M Jul 31  2018 /usr/lib/evolution/libevolution-mail.so.0.0.0
-rw-r--r-- 1 root root 1.1M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/kotlinx-coroutines-core-1.2.1.jar
-rw-r--r-- 1 root root 1.1M Jul 23 11:43 /opt/idea-IC-192.5728.98/lib/jaxb-runtime-2.3.1.jar
-rw-r--r-- 1 root root 1.1M Jul 12 20:24 /lib/firmware/iwlwifi-7260-17.ucode
-rw-r--r-- 1 root root 1.1M Jul 12 18:12 /lib/firmware/brcm/brcmfmac4366c-pcie.bin
-rw-r--r-- 1 root root 1.1M Jul 12 18:00 /lib/firmware/mellanox/mlxsw_spectrum-13.1620.192.mfa2
-rw-r--r-- 1 root root 1.1M Jul 12 18:00 /lib/firmware/iwlwifi-QuZ-a0-jf-b0-48.ucode
-rw-r--r-- 1 root root 1.1M Jul 12 18:00 /lib/firmware/iwlwifi-QuZ-a0-hr-b0-48.ucode
-rw-r--r-- 1 root root 1.1M Jul 12 18:00 /lib/firmware/iwlwifi-Qu-c0-jf-b0-48.ucode
-rw-r--r-- 1 root root 1.1M Jul 12 18:00 /lib/firmware/iwlwifi-Qu-c0-hr-b0-48.ucode
-rw-r--r-- 1 root root 1.1M Jul 12 18:00 /lib/firmware/iwlwifi-Qu-b0-jf-b0-48.ucode
-rw-r--r-- 1 root root 1.1M Jul 12 18:00 /lib/firmware/iwlwifi-Qu-b0-hr-b0-48.ucode
